"","calib_U","calib_E1","calib_E2","calib_E3","PROB_13weeks_empl","PROB_at12mth_empl","PROB_in12mth_empl","diff_13weeks_empl","diff_at12mth_empl","diff_in12mth_empl"
"32",0.969534580223262,0.828249132959172,0.134219027124345,0.00347248441539705,0.247316564775024,0.234392729654369,0.251684406628504,0.0273165647750241,-0.00110727034563146,-0.118015593371496
"33",0.969891206407919,0.0216413680464029,0.462354052811861,0.765769948018715,0.246208508321743,0.239122220365158,0.250582780256086,0.0262085083217432,0.00362222036515841,-0.119117219743914
"34",0.96909911565017,0.535307229729369,0.628537603886798,0.979610635666177,0.248667919207316,0.232969784963986,0.253027919115336,0.0286679192073163,-0.00253021503601378,-0.116672080884664
"35",0.969975485443138,0.517666084691882,0.533835814800113,0.603783696424216,0.24594647026934,0.23274493350989,0.250322262817422,0.0259464702693403,-0.00275506649011029,-0.119377737182578
"36",0.96988219441846,0.499193065101281,0.38075566990301,0.287125058937818,0.246236524108473,0.235522418179895,0.250610633466466,0.0262365241084735,2.2418179894762e-05,-0.119089366533534
"37",0.968470088206232,0.660646485164762,0.654758467338979,0.367996719432995,0.250616733504405,0.235675973811114,0.254965424391589,0.0306167335044048,0.000175973811114061,-0.114734575608411
"38",0.968698385171592,0.954042117809877,0.23161439341493,0.00819161138497293,0.249909876655408,0.234437726480628,0.254262669451555,0.0299098766554076,-0.00106227351937246,-0.115437330548445
"39",0.966315315826796,0.8173170494847,0.653121341019869,0.31528506660834,0.257263791901084,0.239977075142076,0.261573909732839,0.0372637919010839,0.00447707514207557,-0.108126090267161
"40",0.96967233188916,0.580149248009548,0.29471240658313,0.0954643143340945,0.246888707952417,0.236365170949273,0.251259032670339,0.0268887079524172,0.000865170949272659,-0.118440967329661
"41",0.967844584980048,0.832128103123978,0.413441309239715,0.251149718882516,0.252550867494256,0.236778029382641,0.256888334550815,0.0325508674942555,0.00127802938264054,-0.112811665449185
"42",0.966367788263597,0.85473746387288,0.493569940794259,0.291164929280058,0.257102451797403,0.240180120047662,0.261413505890041,0.037102451797403,0.00468012004766219,-0.108286494109959
"43",0.967232886119746,0.62989133480005,0.619529951596633,0.380269634537399,0.254438693364555,0.239877237509081,0.25876520531773,0.0344386933645553,0.00437723750908092,-0.11093479468227
"44",0.969637662684545,0.777859046589583,0.428896150551736,0.0063606973271817,0.246996407711943,0.233287892840294,0.251366107445316,0.0269964077119433,-0.00221210715970557,-0.118333892554684
"45",0.967587394220754,0.522940649650991,0.868865796597674,0.978905520401895,0.253345046229782,0.236474606915201,0.257677904646164,0.0333450462297824,0.000974606915200654,-0.112022095353836
"46",0.969463250320405,0.585291332099587,0.51322733820416,0.0412327258381993,0.247538043875483,0.235983145309406,0.251904600479893,0.0275380438754825,0.000483145309406102,-0.117795399520107
"47",0.966929951217026,0.878641516901553,0.455939138773829,0.177399107720703,0.255372286341968,0.23887367576475,0.259693380630438,0.0353722863419677,0.00337367576474995,-0.110006619369562
"48",0.964682729914784,0.991697682533413,0.941875494318083,0.575094021623954,0.262270485406671,0.239693278070926,0.266551549263782,0.0422704854066707,0.0041932780709257,-0.103148450736217
"49",0.968849229626358,0.721252205781639,0.381614833371714,0.366564690601081,0.24944255527324,0.235075110440192,0.253798059947711,0.0294425552732405,-0.00042488955980774,-0.115901940052289
"50",0.968915014294907,0.746632408117875,0.512546214973554,0.312795098405331,0.249238683709768,0.234104185418485,0.253595371456306,0.0292386837097685,-0.00139581458151525,-0.116104628543694
"51",0.969297967595048,0.21469860104844,0.676681495038792,0.92599246208556,0.248051058313594,0.236560732649779,0.252414637881672,0.0280510583135943,0.00106073264977877,-0.117285362118328
"52",0.969239994464442,0.784278517123312,0.721792292548344,0.200264428509399,0.248230936637605,0.232038911234998,0.252593472367018,0.0282309366376052,-0.00346108876500156,-0.117106527632982
"53",0.964972147741355,0.965970252174884,0.917371439747512,0.483645902248099,0.261384771710107,0.239709213147628,0.265670975387192,0.0413847717101072,0.00420921314762782,-0.104029024612808
"54",0.969416435598396,0.136559057515115,0.394009222043678,0.879316663369536,0.247683376855512,0.23884805471754,0.252049090088802,0.0276833768555122,0.00334805471754024,-0.117650909911198
"55",0.967650087107904,0.695648411754519,0.685294015798718,0.0604607407003641,0.253151515372855,0.238758633999114,0.257485496853911,0.0331515153728549,0.00325863399911352,-0.112214503146089
"56",0.96719944360666,0.979319660691544,0.55511303525418,0.354066245257854,0.254541800490103,0.235355150312917,0.258867714109905,0.0345418004901028,-0.000144849687082588,-0.110832285890095
"57",0.96880988185294,0.683333063498139,0.476596292806789,0.054166050394997,0.249564477092658,0.236656950435862,0.25391927425159,0.0295644770926577,0.00115695043586211,-0.11578072574841
"58",0.96843661130406,0.0659923460334539,0.808292052941397,0.898813048144802,0.250720343228112,0.240489709738467,0.255068432865333,0.0307203432281125,0.00498970973846682,-0.114631567134667
"59",0.965279982984066,0.990381518378854,0.982831100933254,0.178039789898321,0.260441819636826,0.239328082923797,0.264733495289696,0.0404418196368257,0.00382808292379699,-0.104966504710304
"60",0.968731890805066,0.0911899434868246,0.803042378975078,0.99126993236132,0.249806093892549,0.23888134878603,0.25415948894281,0.0298060938925493,0.00338134878602958,-0.11554051105719
"61",0.967681115376763,0.523872421588749,0.539941022638232,0.568030052119866,0.253055718222566,0.239599067501865,0.257390255617015,0.0330557182225661,0.00409906750186534,-0.112309744382985
"62",0.966273491946049,0.680649481248111,0.755253026261926,0.76547059440054,0.257392371437708,0.239618142136753,0.261701743119016,0.0373923714377084,0.00411814213675255,-0.107998256880984
"63",0.968752013961785,0.984457130311057,0.595482119359076,0.274736213032156,0.2497437578011,0.230910238567356,0.254097514589346,0.0297437578011004,-0.00458976143264414,-0.115602485410653
"64",0.968276293715462,0.832228554878384,0.717594604706392,0.689698779722676,0.251216371079588,0.232194115916385,0.255561582254086,0.0312163710795879,-0.0033058840836149,-0.114138417745914
"65",0.967542774300091,0.983989005209878,0.902916925726458,0.0211089565418661,0.253482763527714,0.233911509907624,0.257814822766979,0.0334827635277137,-0.00158849009237594,-0.111885177233021
"66",0.968572369101457,0.819514062255621,0.346307487925515,0.278335306094959,0.250300111502869,0.23503883180367,0.25465063975589,0.0303001115028693,-0.000461168196330464,-0.115049360244109
"67",0.966965552256443,0.91447552642785,0.88950759335421,0.720388516318053,0.255262615585967,0.233939180582713,0.259584346296731,0.035262615585967,-0.00156081941728686,-0.110115653703269
"68",0.968607160053216,0.914224562700838,0.249299666611478,0.060126154217869,0.25019238933836,0.2349894775418,0.254543542705947,0.0301923893383604,-0.000510522458200047,-0.115156457294053
"69",0.969716481305659,0.653323815669864,0.34073843085207,0.282863205298781,0.24675154122564,0.234064116175944,0.2511226619257,0.0267515412256398,-0.00143588382405563,-0.1185773380743
"70",0.967865117220208,0.913195697823539,0.368383831344545,0.358692479785532,0.25248743874257,0.235268532867425,0.256825273877851,0.0324874387425704,-0.000231467132575297,-0.112874726122149
"71",0.969496302399784,0.670515392906964,0.454352278728038,0.30674504279159,0.247435423361739,0.233787896922976,0.251802575475702,0.0274354233617392,-0.00171210307702427,-0.117897424524298
"72",0.96710552026052,0.987023456254974,0.130960071925074,0.016067303949967,0.254831319806554,0.239075091468583,0.259155553338117,0.034831319806554,0.00357509146858334,-0.110544446661883
"73",0.968458061711863,0.569398994091898,0.56069755111821,0.500193533021957,0.250653956278223,0.236874505315698,0.255002431160667,0.0306539562782225,0.00137450531569835,-0.114697568839333
"74",0.968931239843368,0.267048997106031,0.572970850160345,0.859794354531914,0.249188393147921,0.237806285380596,0.253545372731917,0.029188393147921,0.0023062853805961,-0.116154627268083
"75",0.96819612022955,0.913098503835499,0.896156249102205,0.415159925585613,0.251464338063633,0.231561913237974,0.255808110279174,0.0314643380636327,-0.00393808676202645,-0.113891889720826
"76",0.969251931202598,0.161509590223432,0.582532590953633,0.985419423086569,0.248193902110391,0.237555487866598,0.252556652752143,0.0281939021103908,0.00205548786659784,-0.117143347247857
"77",0.969909898680635,0.515939366538078,0.475292936200276,0.341718306997791,0.246150396717586,0.234456808727647,0.250525005875103,0.0261503967175858,-0.0010431912723525,-0.119174994124897
"78",0.966046129143797,0.873317614430562,0.636339148506522,0.309382589999586,0.258091062936366,0.240047308684459,0.262396380092454,0.0380910629363657,0.00454730868445921,-0.107303619907546
"79",0.967914921557531,0.198238508077338,0.863112550694495,0.873313764575869,0.252333565064061,0.240208186990045,0.256672293132362,0.0323335650640613,0.00470818699004497,-0.113027706867638
"80",0.966977126663551,0.79402186581865,0.614025397691876,0.29304828401655,0.255226957445199,0.238680825186142,0.259548895081096,0.0352269574451993,0.00318082518614221,-0.110151104918904
"81",0.969438792392612,0.645302065182477,0.218624101486057,0.113454476930201,0.247613974402011,0.236438063646391,0.251980090379571,0.0276139744020109,0.000938063646390819,-0.117719909620429
"82",0.969017910398543,0.776993548963219,0.521086429478601,0.229199232300743,0.248919717775257,0.233686704392306,0.253278256489536,0.0289197177752566,-0.00181329560769361,-0.116421743510464
"83",0.967913542035967,0.710408444516361,0.877830371959135,0.879047250375152,0.252337827503833,0.233411725614172,0.256676530837083,0.0323378275038333,-0.00208827438582818,-0.113023469162917
"84",0.968910164898261,0.966406007762998,0.248655028641224,0.212162061361596,0.249253713767195,0.232641258822563,0.253610314293912,0.0292537137671949,-0.00285874117743673,-0.116089685706088
"85",0.96774936420843,0.90221112780273,0.312125356635079,0.263512360164896,0.252844973310488,0.236464521926002,0.257180733663228,0.032844973310488,0.00096452192600166,-0.112519266336772
"86",0.966565052862279,0.614035977749154,0.820041850674897,0.885426743887365,0.256495675509288,0.238865485934782,0.260810250740751,0.0364956755092881,0.00336548593478173,-0.108889749259249
"87",0.968072658521123,0.590327384416014,0.691193994134665,0.780473382677883,0.251846069881634,0.235840928477124,0.256187626897353,0.0318460698816339,0.000340928477124081,-0.113512373102647
"88",0.96742347641848,0.729252833407372,0.856648029061034,0.860877682222053,0.253850877299518,0.234749116297174,0.258180800364843,0.0338508772995178,-0.000750883702826138,-0.111519199635157
"89",0.968158407462761,0.854685242753476,0.849768482381478,0.446979482192546,0.251580957830798,0.232585786943444,0.25592405329875,0.0315809578307984,-0.00291421305655587,-0.11377594670125
"90",0.968577219638973,0.869851171504706,0.76392760919407,0.0175238053780049,0.250285093627622,0.233284790260438,0.25463570902977,0.0302850936276225,-0.00221520973956243,-0.11506429097023
"91",0.968750543054193,0.00931968865916133,0.773330168100074,0.948955729370937,0.249748314406187,0.240198151900484,0.254102044752334,0.0297483144061872,0.00469815190048423,-0.115597955247666
"92",0.96818368260283,0.841557669220492,0.771816204534844,0.239742058329284,0.251502800633599,0.233906027439009,0.25584634964983,0.0315028006335987,-0.00159397256099064,-0.11385365035017
"93",0.969433403364383,0.950321424985304,0.306081682676449,0.154301444999874,0.247630704063559,0.231320624268187,0.251996722958451,0.0276307040635589,-0.0041793757318134,-0.117703277041549
"94",0.969066407321952,0.987700616242364,0.610450453823432,0.0296401458326727,0.248769347726992,0.230865138335613,0.253128759042633,0.0287693477269917,-0.00463486166438745,-0.116571240957367
"95",0.967819123831578,0.817713707685471,0.626846173778176,0.174965734127909,0.252629517156295,0.236313943711668,0.256966527806788,0.0326295171562954,0.000813943711667542,-0.112733472193212
"96",0.968584919115528,0.632719344925135,0.876412095269188,0.905040691141039,0.250261254614862,0.232390401849422,0.254612008355431,0.0302612546148621,-0.00310959815057849,-0.115087991644569
"97",0.969293124321848,0.864300379296765,0.357173830736428,0.31294026481919,0.248066087198346,0.232057131744904,0.252429579553408,0.0280660871983456,-0.00344286825509621,-0.117270420446592
"98",0.966042458848096,0.864683544496074,0.845684482250363,0.0731377743650228,0.258102337800293,0.240088685396868,0.262407589528048,0.0381023378002931,0.00458868539686799,-0.107292410471952
"99",0.969981617061421,0.545013004215434,0.411501375027001,0.363033501664177,0.245927403345194,0.234068914482506,0.25030330653914,0.025927403345194,-0.00143108551749405,-0.11939669346086
"100",0.96753438769374,0.809564332477748,0.582025445532054,0.349841505056247,0.253508646268865,0.236745068266556,0.257840555309899,0.0335086462688647,0.0012450682665559,-0.111859444690101
"101",0.968953459267505,0.172764708055183,0.864365335321054,0.913009484997019,0.249119520663654,0.237251698427911,0.253476899916495,0.0291195206636537,0.00175169842791065,-0.116223100083505
"102",0.968182586529292,0.908108658157289,0.747707382310182,0.22028233599849,0.251506190100268,0.233153635641719,0.255849719447335,0.0315061901002678,-0.00234636435828073,-0.113850280552665
"103",0.969357014121488,0.64165678829886,0.579569212161005,0.0446296345908195,0.247867816289895,0.235120937551856,0.252232459216276,0.0278678162898952,-0.000379062448144479,-0.117467540783724
"104",0.968658462795429,0.662712711840868,0.57050954294391,0.409448007820174,0.250033521040032,0.235335092680245,0.25438559632455,0.0300335210400324,-0.000164907319754964,-0.11531440367545
"105",0.966026626341045,0.754256977699697,0.756487293168902,0.828707592561841,0.25815097256206,0.239037274804547,0.262455942061008,0.0381509725620596,0.00353727480454732,-0.107244057938992
"106",0.969601020938717,0.736715903272852,0.466897222911939,0.000794598367065191,0.247110222607373,0.23382099407541,0.251479261869902,0.0271102226073731,-0.00167900592459005,-0.118220738130098
"107",0.966421616333537,0.947762019000947,0.937843496445566,0.69529639207758,0.25693691613722,0.234913854477857,0.261248930837666,0.0369369161372201,-0.000586145522142811,-0.108451069162334
"108",0.96761921106372,0.960287521127611,0.922352549154311,0.808846686268225,0.25324683339513,0.230943868268477,0.257580261743186,0.0332468333951303,-0.00455613173152347,-0.112119738256814
"109",0.967591080861166,0.900453341426328,0.718617134261876,0.545611770125106,0.253333666734454,0.233806915763622,0.257666591186348,0.033333666734454,-0.00169308423637785,-0.112033408813652
"110",0.967894210270606,0.707128654001281,0.367973372805864,0.313197436975315,0.252397556791837,0.23841212131035,0.256735913514451,0.0323975567918368,0.00291212131034985,-0.112964086485549
"111",0.967993933078833,0.646222833544016,0.297878688434139,0.137205423554406,0.252089405190361,0.24019733260236,0.256429550124858,0.0320894051903614,0.00469733260236019,-0.113270449875142
"112",0.969567239983007,0.0905190408229828,0.212604206055403,0.989417567849159,0.247215140017968,0.239322672062845,0.251583570441992,0.0272151400179678,0.00382267206284539,-0.118116429558008
"113",0.970011286437511,0.116556603228673,0.190879830392078,0.799051788635552,0.245835138132765,0.23875974968763,0.250211576744176,0.0258351381327653,0.00325974968762996,-0.119488423255824
"114",0.967921456834301,0.946040618931875,0.653072393964976,0.143714083591476,0.252313372146429,0.234139309309442,0.256652217394764,0.0323133721464294,-0.00136069069055825,-0.113047782605236
"115",0.966333481902257,0.990854627918452,0.368712527444586,0.287825951818377,0.257207938569298,0.238866740971783,0.261518380519412,0.037207938569298,0.00336674097178349,-0.108181619480588
"116",0.968174428935163,0.801491941092536,0.755047392565757,0.0158485197462142,0.251531416050932,0.235505138677523,0.255874799011141,0.0315314160509317,5.13867752263697e-06,-0.113825200988859
"117",0.966962461546063,0.96965561574325,0.937944235047325,0.303108666092157,0.255272137151747,0.234547982968136,0.259593812608613,0.0352721371517465,-0.000952017031864288,-0.110106187391387
"118",0.970024266187102,0.06243069563061,0.688650159630924,0.794457516632974,0.245794771313644,0.236872942740766,0.250171444174773,0.0257947713136443,0.00137294274076605,-0.119528555825227
"119",0.96948021473363,0.315663372399285,0.222832171712071,0.22276541730389,0.247485373861969,0.240489951173576,0.251852236111859,0.027485373861969,0.00498995117357581,-0.117847763888141
"120",0.968710714648478,0.817549026105553,0.0424204573500901,0.0160330468788743,0.249871687697746,0.237422154154067,0.254224702105423,0.0298716876977458,0.00192215415406721,-0.115475297894577
"121",0.968187369313091,0.653494936181232,0.956734652863815,0.983907387359068,0.251491399871052,0.232594664434261,0.25583501504621,0.031491399871052,-0.00290533556573871,-0.11386498495379
"122",0.968625656119548,0.829006770858541,0.776328571373597,0.288015320431441,0.250135115805315,0.232577056812324,0.254486601532727,0.0301351158053153,-0.00292294318767619,-0.115213398467273
"123",0.969993943930604,0.0390662113204598,0.429682150483131,0.531376650556922,0.245889070530287,0.239960124988543,0.250265196170571,0.0258890705302875,0.0044601249885434,-0.119434803829429
"124",0.966802104655653,0.53099515568465,0.900275037391111,0.939767244504765,0.255766024125085,0.238680981221937,0.260084833542801,0.0357660241250855,0.00318098122193691,-0.109615166457199
"125",0.968282591621392,0.376196114113554,0.502681805053726,0.927878001239151,0.251196889801791,0.238316585855173,0.255542214026659,0.0311968898017914,0.00281658585517261,-0.114157785973341
"126",0.966829595738091,0.991486710729077,0.817612053593621,0.396672804607078,0.255681371143198,0.234829921125068,0.260000671804403,0.0356813711431978,-0.000670078874931507,-0.109699328195597
"127",0.967496906034648,0.832795208552852,0.398491252679378,0.25147137301974,0.25362431392454,0.237860866528873,0.257955551743113,0.0336243139245395,0.00236086652887291,-0.111744448256887
"128",0.966694893315434,0.955378659302369,0.46750770159997,0.235341114690527,0.256096089814165,0.23809912433923,0.26041298385197,0.0360960898141649,0.00259912433922968,-0.10928701614803
"129",0.968042220547795,0.878202275373042,0.550732031464577,0.357990599935874,0.25194015875064,0.234388619347303,0.256281169766168,0.0319401587506403,-0.00111138065269706,-0.113418830233832
"130",0.968887881841511,0.86770760640502,0.0245357942767441,0.00942389224655926,0.249322774225501,0.236251147483322,0.253678973992555,0.0293227742255009,0.000751147483322362,-0.116021026007445
"131",0.969180216500536,0.606375600211322,0.67949857795611,0.753161863423884,0.248416381179379,0.232543108842081,0.252777840769218,0.0284163811793791,-0.00295689115791889,-0.116922159230782
"132",0.969040821003728,0.175196602242067,0.640225530602038,0.851884617237374,0.248848683735953,0.238370363444383,0.253207634662639,0.0288486837359529,0.00287036344438255,-0.116492365337361
"133",0.96919049799908,0.88572035334073,0.582495302893221,0.0937338329385966,0.248384488127022,0.231871906669074,0.252746132793086,0.028384488127022,-0.00362809333092626,-0.116953867206914
"134",0.968520763632841,0.83741073962301,0.226346101611853,0.0500344221945852,0.250459874566203,0.236567886117223,0.254809475709948,0.0304598745662028,0.00106788611722297,-0.114890524290052
"135",0.969924451853149,0.597503733588383,0.333909225650132,0.00273989583365619,0.246105150658068,0.235581322260644,0.250480022379663,0.0261051506580679,8.13222606443065e-05,-0.119219977620337
"136",0.965894588036463,0.869791560340673,0.814944316865876,0.107825384475291,0.258556478598882,0.240462405185187,0.262859094935589,0.0385564785988822,0.00496240518518656,-0.106840905064411
"137",0.969163344753906,0.529582039453089,0.445450498722494,0.18541556596756,0.248468714881849,0.237378853645675,0.25282987077783,0.0284687148818489,0.00187885364567528,-0.11687012922217
"138",0.964580314001068,0.992709226440638,0.92929565650411,0.579942888114601,0.262583720872774,0.240009485309363,0.266862967016204,0.0425837208727744,0.00450948530936346,-0.102837032983796
"139",0.967364267096855,0.726734052877873,0.535325796576217,0.232057124376297,0.254033527106112,0.239193692937935,0.258362390249785,0.0340335271061116,0.00369369293793531,-0.111337609750215
"140",0.96582769327797,0.8871052141767,0.837517446838319,0.628930528881028,0.258761857254416,0.238191319416961,0.26306328177336,0.0387618572544155,0.00269131941696085,-0.10663671822664
"141",0.968037175806239,0.806794596835971,0.815071027958766,0.850161775248125,0.251955752033612,0.232147753271468,0.256296672560907,0.031955752033612,-0.00335224672853232,-0.113403327439093
"142",0.966278926725499,0.898868082091212,0.876940468791872,0.384085508994758,0.257375664189655,0.237512886290988,0.261685132823565,0.0373756641896553,0.00201288629098767,-0.108014867176435
"143",0.966911300760694,0.727691339794546,0.564279166981578,0.423662934452295,0.255429735156499,0.239512688809993,0.259750496067981,0.0354297351564987,0.00401268880999314,-0.109949503932019
"144",0.969753254507668,0.80074879527092,0.461740696337074,0.247825886355713,0.246637277174578,0.231392568359805,0.251009060951944,0.0266372771745783,-0.00410743164019506,-0.118690939048056
"145",0.967215127102099,0.414820354664698,0.671622936613858,0.942716160323471,0.254493447796259,0.240080924668082,0.25881964200802,0.0344934477962586,0.00458092466808169,-0.11088035799198
"146",0.969115424528718,0.721746721537784,0.693539744475856,0.180355436168611,0.248617341540791,0.233516006208122,0.252977634952345,0.0286173415407914,-0.00198399379187847,-0.116722365047654
"147",0.968202311499044,0.450726412935182,0.82974524050951,0.869259343715385,0.251445191403713,0.236273338851304,0.255789074727827,0.0314451914037129,0.000773338851304289,-0.113910925272173
"148",0.967057367926463,0.579899581847712,0.599753101821989,0.704858929850161,0.254979716980299,0.239737449992445,0.259303089359143,0.0349797169802985,0.0042374499924448,-0.110396910640857
"149",0.968277489766479,0.718352046329528,0.41977472929284,0.0815166309475899,0.251212671370793,0.237903108152675,0.2555579040148,0.0312126713707933,0.00240310815267514,-0.1141420959852
"150",0.967037776275538,0.934598273597658,0.409183282405138,0.268329676939175,0.255040088719352,0.237558371583539,0.2593631107594,0.0350400887193524,0.0020583715835388,-0.1103368892406
"151",0.966851733182557,0.815221154363826,0.3585647912696,0.329120995011181,0.255613198309792,0.239860936143666,0.259932894579751,0.0356131983097925,0.00436093614366606,-0.109767105420249
"152",0.968863417766988,0.800054876599461,0.229684851597995,0.0987461926415563,0.249398588686179,0.235873400649448,0.253754348499916,0.0293985886861793,0.000373400649447603,-0.115945651500084
"153",0.968263437808491,0.929072945378721,0.051686002407223,0.00416850275360048,0.251256137006007,0.237035936156185,0.255601117417784,0.0312561370060072,0.00153593615618464,-0.114098882582216
"154",0.968752877204679,0.53614871785976,0.949558979831636,0.958778444677591,0.249741083621428,0.232607227139518,0.25409485592801,0.0297410836214284,-0.00289277286048231,-0.11560514407199
"155",0.969210701039992,0.332090620649979,0.405707728816196,0.675891797523946,0.248321815644055,0.237835309014748,0.252683824000193,0.0283218156440554,0.0023353090147484,-0.117016175999807
"156",0.967018190561794,0.972862329566851,0.954681140836328,0.0714701409451663,0.255100438495446,0.235135588668347,0.25942311032415,0.0351004384954464,-0.000364411331653297,-0.11027688967585
"157",0.966619908018038,0.859727165894583,0.822557946201414,0.30575316073373,0.256326877692613,0.237670424009747,0.260642432462264,0.0363268776926133,0.00217042400974676,-0.109057567537736
